CPU: Intel Skylake microarchitecture, speed 2.701e+06 MHz (estimated)
Counted cpu_clk_unhalted events () with a unit mask of 0x00 (Core cycles when at least one thread on the physical core is not in halt state) count 2100000
Samples on CPU 0
Samples on CPU 1
Samples on CPU 3
Samples on CPU 4
Samples on CPU 5
Samples on CPU 7
Samples on CPU 8
Samples on CPU 10
Samples on CPU 12
Samples on CPU 13
Samples on CPU 14
Samples on CPU 15
Samples on CPU 16
Samples on CPU 17
Samples on CPU 18
Samples on CPU 19
Samples on CPU 20
Samples on CPU 21
Samples on CPU 22
Samples on CPU 23
Samples on CPU 25
Samples on CPU 27
Samples on CPU 28
Samples on CPU 33
Samples on CPU 36
Samples on CPU 37
Samples on CPU 38
Samples on CPU 39
Samples on CPU 40
Samples on CPU 41
Samples on CPU 42
Samples on CPU 43
Samples on CPU 45
samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        image name               app name                 symbol name
1046      0.3733  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   mtcp_epoll_wait
993       0.3544  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   CityHash64(char const*, unsigned long)
888       0.3169  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   common_ring_sp_enqueue
837       0.2987  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libpthread-2.17.so       libpthread-2.17.so       pthread_cond_signal@@GLIBC_2.3.2
823       0.2937  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libpthread-2.17.so       libpthread-2.17.so       pthread_cond_wait@@GLIBC_2.3.2
808       0.2884  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   EthernetOutput
791       0.2823  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   dpdk_select
768       0.2741  66        0.0200  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  4        80.0000  1        33.3333  0              0  0              0  0              0  1         7.6923  0              0  3        100.000  1        11.1111  3        50.0000  3         9.3750  0              0  0              0  no-vmlinux               no-vmlinux               /no-vmlinux
754       0.2691  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   common_ring_sc_dequeue
682       0.2434  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   IPOutput
