Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:26:36 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:26:37 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:38 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:39 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:40 AM       0     97.00      0.00      3.00      0.00      0.00      0.00
08:26:41 AM       0     88.00      0.00     12.00      0.00      0.00      0.00
08:26:42 AM       0     87.13      0.00     12.87      0.00      0.00      0.00
08:26:43 AM       0     87.88      0.00     12.12      0.00      0.00      0.00
08:26:44 AM       0     91.00      0.00      9.00      0.00      0.00      0.00
08:26:45 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:26:46 AM       0     88.00      0.00     12.00      0.00      0.00      0.00
08:26:47 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:26:48 AM       0     90.00      0.00     10.00      0.00      0.00      0.00
08:26:49 AM       0     88.00      0.00     12.00      0.00      0.00      0.00
08:26:50 AM       0     90.00      0.00     10.00      0.00      0.00      0.00
08:26:51 AM       0     95.00      0.00      5.00      0.00      0.00      0.00
08:26:52 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:53 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:54 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:55 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:56 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     94.00      0.00      6.00      0.00      0.00      0.00
