Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:29:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:29:28 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:29 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:30 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:31 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:32 AM       0     95.00      0.00      5.00      0.00      0.00      0.00
08:29:33 AM       0     86.00      0.00     14.00      0.00      0.00      0.00
08:29:34 AM       0     84.16      0.00     15.84      0.00      0.00      0.00
08:29:35 AM       0     84.85      0.00     15.15      0.00      0.00      0.00
08:29:36 AM       0     85.15      0.00     14.85      0.00      0.00      0.00
08:29:37 AM       0     88.89      0.00     11.11      0.00      0.00      0.00
08:29:38 AM       0     85.00      0.00     15.00      0.00      0.00      0.00
08:29:39 AM       0     86.00      0.00     14.00      0.00      0.00      0.00
08:29:40 AM       0     84.00      0.00     16.00      0.00      0.00      0.00
08:29:41 AM       0     84.16      0.00     15.84      0.00      0.00      0.00
08:29:42 AM       0     88.89      0.00     11.11      0.00      0.00      0.00
08:29:43 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:44 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:45 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:46 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:47 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     92.60      0.00      7.40      0.00      0.00      0.00
