Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:26:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:26:06 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:07 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:08 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:09 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:10 AM       0     83.00      0.00     17.00      0.00      0.00      0.00
08:26:11 AM       0     83.00      0.00     17.00      0.00      0.00      0.00
08:26:12 AM       0     83.00      0.00     17.00      0.00      0.00      0.00
08:26:13 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:26:14 AM       0     81.00      0.00     19.00      0.00      0.00      0.00
08:26:15 AM       0     79.00      0.00     21.00      0.00      0.00      0.00
08:26:16 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:26:17 AM       0     81.00      0.00     19.00      0.00      0.00      0.00
08:26:18 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:26:19 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:26:20 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:26:21 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:22 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:23 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:24 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:26:25 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     90.35      0.00      9.65      0.00      0.00      0.00
