Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:34:23 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:34:24 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:34:25 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:34:26 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:34:27 AM       0     94.06      0.00      5.94      0.00      0.00      0.00
08:34:28 AM       0     93.00      0.00      7.00      0.00      0.00      0.00
08:34:29 AM       0     93.00      0.00      7.00      0.00      0.00      0.00
08:34:30 AM       0     93.00      0.00      7.00      0.00      0.00      0.00
08:34:31 AM       0     93.00      0.00      7.00      0.00      0.00      0.00
08:34:32 AM       0     93.00      0.00      7.00      0.00      0.00      0.00
08:34:33 AM       0     92.00      0.00      8.00      0.00      0.00      0.00
08:34:34 AM       0     92.00      0.00      8.00      0.00      0.00      0.00
08:34:35 AM       0     92.00      0.00      8.00      0.00      0.00      0.00
08:34:36 AM       0     92.93      0.00      7.07      0.00      0.00      0.00
08:34:37 AM       0     92.00      0.00      8.00      0.00      0.00      0.00
08:34:38 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:34:39 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:34:40 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:34:41 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:34:42 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:34:43 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     96.00      0.00      4.00      0.00      0.00      0.00
