Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:23:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:23:20 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:23:21 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:23:22 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:23:23 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:23:24 AM       0     88.12      0.00     11.88      0.00      0.00      0.00
08:23:25 AM       0     88.00      0.00     12.00      0.00      0.00      0.00
08:23:26 AM       0     87.88      0.00     12.12      0.00      0.00      0.00
08:23:27 AM       0     88.00      0.00     12.00      0.00      0.00      0.00
08:23:28 AM       0     89.11      0.00     10.89      0.00      0.00      0.00
08:23:29 AM       0     89.90      0.00     10.10      0.00      0.00      0.00
08:23:30 AM       0     89.11      0.00     10.89      0.00      0.00      0.00
08:23:31 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:23:32 AM       0     88.89      0.00     11.11      0.00      0.00      0.00
08:23:33 AM       0     89.11      0.00     10.89      0.00      0.00      0.00
08:23:34 AM       0     91.00      0.00      9.00      0.00      0.00      0.00
08:23:35 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:23:36 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:23:37 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:23:38 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:23:39 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     93.90      0.00      6.10      0.00      0.00      0.00
