Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/26/2020 	_x86_64_	(48 CPU)

11:28:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:28:45 PM     all      2.08      0.00      0.02      0.00      0.00     97.90
11:28:45 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:28:45 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:28:45 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
