Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/26/2020 	_x86_64_	(48 CPU)

11:41:24 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:41:27 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      39      0.00      0.00      1.00      0.00      0.00     99.00
11:41:27 PM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:41:27 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:41:27 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:41:28 PM     all      2.02      0.00      0.31      0.00      0.00     97.66
11:41:28 PM       0     89.00      0.00     11.00      0.00      0.00      0.00
11:41:28 PM       1      1.00      0.00      0.00      0.00      0.00     99.00
11:41:28 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM       7      1.00      0.00      0.00      0.00      0.00     99.00
11:41:28 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      10      0.99      0.00      0.00      0.00      0.00     99.01
11:41:28 PM      11      1.01      0.00      0.00      0.00      0.00     98.99
11:41:28 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      13      1.00      0.00      0.00      0.00      0.00     99.00
11:41:28 PM      14      0.00      0.00      0.99      0.00      0.00     99.01
11:41:28 PM      15      0.99      0.00      0.99      0.00      0.00     98.02
11:41:28 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      37      0.00      0.00      0.99      0.00      0.00     99.01
11:41:28 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      41      2.00      0.00      1.00      0.00      0.00     97.00
11:41:28 PM      42      0.00      0.00      0.99      0.00      0.00     99.01
11:41:28 PM      43      0.99      0.00      0.00      0.00      0.00     99.01
11:41:28 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:41:28 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:41:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:41:29 PM     all      1.88      0.00      0.21      0.00      0.00     97.92
11:41:29 PM       0     91.00      0.00      9.00      0.00      0.00      0.00
11:41:29 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:41:29 PM      34      0.00      0.00      0.99      0.00      0.00     99.01
