Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:29:50 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:29:51 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:52 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:53 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:54 AM       0     94.00      0.00      6.00      0.00      0.00      0.00
08:29:55 AM       0     87.00      0.00     13.00      0.00      0.00      0.00
08:29:56 AM       0     85.86      0.00     14.14      0.00      0.00      0.00
08:29:57 AM       0     85.15      0.00     14.85      0.00      0.00      0.00
08:29:58 AM       0     86.87      0.00     13.13      0.00      0.00      0.00
08:29:59 AM       0     84.16      0.00     15.84      0.00      0.00      0.00
08:30:00 AM       0     86.87      0.00     13.13      0.00      0.00      0.00
08:30:01 AM       0     85.00      0.00     15.00      0.00      0.00      0.00
08:30:02 AM       0     83.17      0.00     16.83      0.00      0.00      0.00
08:30:03 AM       0     85.86      0.00     14.14      0.00      0.00      0.00
08:30:04 AM       0     84.16      0.00     15.84      0.00      0.00      0.00
08:30:05 AM       0     94.00      0.00      6.00      0.00      0.00      0.00
08:30:06 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:30:07 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:30:08 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:30:09 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:30:10 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     92.10      0.00      7.90      0.00      0.00      0.00
