Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:31:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:31:01 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:31:02 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:31:03 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:31:04 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:31:05 AM       0     91.00      0.00      9.00      0.00      0.00      0.00
08:31:06 AM       0     87.13      0.00     12.87      0.00      0.00      0.00
08:31:07 AM       0     89.90      0.00     10.10      0.00      0.00      0.00
08:31:08 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:31:09 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:31:10 AM       0     90.00      0.00     10.00      0.00      0.00      0.00
08:31:11 AM       0     90.00      0.00     10.00      0.00      0.00      0.00
08:31:12 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:31:13 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:31:14 AM       0     89.00      0.00     11.00      0.00      0.00      0.00
08:31:15 AM       0     99.00      0.00      1.00      0.00      0.00      0.00
08:31:16 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:31:17 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:31:18 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:31:19 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:31:20 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     94.60      0.00      5.40      0.00      0.00      0.00
