Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:25:34 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:25:35 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:25:36 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:25:37 AM       0     98.00      0.00      2.00      0.00      0.00      0.00
08:25:38 AM       0     79.00      0.00     21.00      0.00      0.00      0.00
08:25:39 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:25:40 AM       0     79.00      0.00     21.00      0.00      0.00      0.00
08:25:41 AM       0     80.00      0.00     20.00      0.00      0.00      0.00
08:25:42 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:25:43 AM       0     80.20      0.00     19.80      0.00      0.00      0.00
08:25:44 AM       0     80.81      0.00     19.19      0.00      0.00      0.00
08:25:45 AM       0     80.20      0.00     19.80      0.00      0.00      0.00
08:25:46 AM       0     79.00      0.00     21.00      0.00      0.00      0.00
08:25:47 AM       0     78.00      0.00     22.00      0.00      0.00      0.00
08:25:48 AM       0     92.93      0.00      7.07      0.00      0.00      0.00
08:25:49 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:25:50 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:25:51 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:25:52 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:25:53 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:25:54 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     89.55      0.00     10.45      0.00      0.00      0.00
