Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/26/2020 	_x86_64_	(48 CPU)

11:49:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:49:20 PM     all      2.08      0.00      0.00      0.00      0.00     97.92
11:49:20 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
11:49:20 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      39      0.00      0.00      1.00      0.00      0.00     99.00
11:49:20 PM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:49:20 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:49:20 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:49:21 PM     all      2.06      0.00      0.04      0.00      0.00     97.90
11:49:21 PM       0     99.00      0.00      1.00      0.00      0.00      0.00
11:49:21 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      14      0.00      0.00      1.00      0.00      0.00     99.00
11:49:21 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:49:21 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:49:21 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:49:22 PM     all      1.81      0.00      0.29      0.00      0.00     97.89
11:49:22 PM       0     87.00      0.00     13.00      0.00      0.00      0.00
11:49:22 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM       2      0.00      0.00      0.99      0.00      0.00     99.01
11:49:22 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      37      0.00      0.00      0.99      0.00      0.00     99.01
11:49:22 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      39      0.00      0.00      0.99      0.00      0.00     99.01
11:49:22 PM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:49:22 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:49:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:49:23 PM     all      1.88      0.00      0.23      0.00      0.00     97.90
11:49:23 PM       0     89.00      0.00     11.00      0.00      0.00      0.00
11:49:23 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      40      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
11:49:23 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

11:49:23 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:49:24 PM     all      1.83      0.00      0.29      0.00      0.00     97.87
11:49:24 PM       0     88.00      0.00     12.00      0.00      0.00      0.00
11:49:24 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:49:24 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
