Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:24:01 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:24:02 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:24:03 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:24:04 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:24:05 AM       0     99.00      0.00      1.00      0.00      0.00      0.00
08:24:06 AM       0     80.81      0.00     19.19      0.00      0.00      0.00
08:24:07 AM       0     80.20      0.00     19.80      0.00      0.00      0.00
08:24:08 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:24:09 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:24:10 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:24:11 AM       0     81.00      0.00     19.00      0.00      0.00      0.00
08:24:12 AM       0     82.83      0.00     17.17      0.00      0.00      0.00
08:24:13 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:24:14 AM       0     81.19      0.00     18.81      0.00      0.00      0.00
08:24:15 AM       0     82.83      0.00     17.17      0.00      0.00      0.00
08:24:16 AM       0     89.11      0.00     10.89      0.00      0.00      0.00
08:24:17 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:24:18 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:24:19 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:24:20 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:24:21 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     90.25      0.00      9.75      0.00      0.00      0.00
