Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:29:04 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:29:05 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:06 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:07 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:08 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:09 AM       0     88.00      0.00     12.00      0.00      0.00      0.00
08:29:10 AM       0     86.00      0.00     14.00      0.00      0.00      0.00
08:29:11 AM       0     87.00      0.00     13.00      0.00      0.00      0.00
08:29:12 AM       0     85.86      0.00     14.14      0.00      0.00      0.00
08:29:13 AM       0     85.00      0.00     15.00      0.00      0.00      0.00
08:29:14 AM       0     83.17      0.00     16.83      0.00      0.00      0.00
08:29:15 AM       0     86.00      0.00     14.00      0.00      0.00      0.00
08:29:16 AM       0     87.88      0.00     12.12      0.00      0.00      0.00
08:29:17 AM       0     85.00      0.00     15.00      0.00      0.00      0.00
08:29:18 AM       0     85.15      0.00     14.85      0.00      0.00      0.00
08:29:19 AM       0     90.00      0.00     10.00      0.00      0.00      0.00
08:29:20 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:21 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:22 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:23 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:29:24 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     92.45      0.00      7.55      0.00      0.00      0.00
