Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:27:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:27:04 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:27:05 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:27:06 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:27:07 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:27:08 AM       0     96.00      0.00      4.00      0.00      0.00      0.00
08:27:09 AM       0     87.00      0.00     13.00      0.00      0.00      0.00
08:27:10 AM       0     87.00      0.00     13.00      0.00      0.00      0.00
08:27:11 AM       0     86.00      0.00     14.00      0.00      0.00      0.00
08:27:12 AM       0     86.00      0.00     14.00      0.00      0.00      0.00
08:27:13 AM       0     82.00      0.00     18.00      0.00      0.00      0.00
08:27:14 AM       0     85.00      0.00     15.00      0.00      0.00      0.00
08:27:15 AM       0     85.00      0.00     15.00      0.00      0.00      0.00
08:27:16 AM       0     85.00      0.00     15.00      0.00      0.00      0.00
08:27:17 AM       0     86.00      0.00     14.00      0.00      0.00      0.00
08:27:18 AM       0     83.00      0.00     17.00      0.00      0.00      0.00
08:27:19 AM       0     91.00      0.00      9.00      0.00      0.00      0.00
08:27:20 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:27:21 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:27:22 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
08:27:23 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0     91.95      0.00      8.05      0.00      0.00      0.00
