Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/29/2020 	_x86_64_	(48 CPU)

05:39:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:39:11 AM     all      2.10      0.00      0.02      0.00      0.00     97.88
05:39:11 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
05:39:11 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      44      0.00      0.00      1.00      0.00      0.00     99.00
05:39:11 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:39:11 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:39:11 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:39:12 AM     all      2.08      0.00      0.02      0.00      0.00     97.90
05:39:12 AM       0    100.00      0.00      0.00      0.00      0.00      0.00
05:39:12 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
05:39:12 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

05:39:12 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:39:13 AM     all      1.77      0.00      0.40      0.00      0.00     97.83
05:39:13 AM       0     84.00      0.00     16.00      0.00      0.00      0.00
05:39:13 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
05:39:13 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
